cod_staz,date,Pres
AL007,2016-01-14 07:30:00,1020.06
AL007,2016-01-14 07:59:00,1020.14
AL007,2016-01-14 08:30:00,1019.91
AL007,2016-01-14 08:59:00,1019.67
AL007,2016-01-14 09:30:00,1019.42
AL007,2016-01-14 09:59:00,1019.31
AL007,2016-01-14 10:30:00,1019.26
AL007,2016-01-14 10:59:00,1019.37
AL007,2016-01-14 11:30:00,1019.11
AL007,2016-01-14 11:59:00,1018.7
AL007,2016-01-14 12:30:00,1018.29
AL007,2016-01-14 12:59:00,1017.99
AL007,2016-01-14 13:30:00,1017.32
AL007,2016-01-14 13:59:00,1016.89
AL007,2016-01-14 14:30:00,1016.51
AL007,2016-01-14 14:59:00,1016.09
AL007,2016-01-14 15:30:00,1015.9
AL007,2016-01-14 15:59:00,1015.61
AL007,2016-01-14 16:30:00,1015.64
AL007,2016-01-14 16:59:00,1015.48
AL007,2016-01-14 17:30:00,1015.2
AL007,2016-01-14 17:59:00,1014.8
AL007,2016-01-14 18:30:00,1014.55
AL007,2016-01-14 18:59:00,1014.28
AL007,2016-01-14 19:30:00,1013.98
AL007,2016-01-14 19:59:00,1013.76
AL007,2016-01-14 20:30:00,1013.48
AL007,2016-01-14 20:59:00,1013.17
AL007,2016-01-14 21:30:00,1012.77
AL007,2016-01-14 21:59:00,1012.4
AL007,2016-01-14 22:30:00,1012.1
AL007,2016-01-14 22:59:00,1011.57
AL007,2016-01-14 23:30:00,1011.0
AL007,2016-01-14 23:59:00,1010.45
AL007,2016-01-15 00:30:00,1010.1
AL007,2016-01-15 00:59:00,1009.62
AL007,2016-01-15 01:30:00,1009.28
AL007,2016-01-15 01:59:00,1008.89
AL007,2016-01-15 02:30:00,1008.83
AL007,2016-01-15 02:59:00,1008.6
AL007,2016-01-15 03:30:00,1008.29
AL007,2016-01-15 03:59:00,1007.93
AL007,2016-01-15 04:30:00,1007.67
AL007,2016-01-15 04:59:00,1007.42
AL007,2016-01-15 05:30:00,1007.46
AL007,2016-01-15 05:59:00,1007.43
AL007,2016-01-15 06:30:00,1007.49
AL007,2016-01-15 06:59:00,1007.37
AL007,2016-01-15 07:30:00,1007.72
AL007,2016-01-15 07:59:00,1007.88
AL007,2016-01-15 08:30:00,1008.05
AL007,2016-01-15 08:59:00,1008.09
AL007,2016-01-15 09:30:00,1008.46
AL007,2016-01-15 09:59:00,1008.78
AL007,2016-01-15 10:30:00,1008.99
AL007,2016-01-15 10:59:00,1009.16
AL007,2016-01-15 11:30:00,1009.19
AL007,2016-01-15 11:59:00,1008.95
AL007,2016-01-15 12:30:00,1008.82
AL007,2016-01-15 12:59:00,1008.58
AL007,2016-01-15 13:30:00,1008.2
AL007,2016-01-15 13:59:00,1007.94
AL007,2016-01-15 14:30:00,1007.58
AL007,2016-01-15 14:59:00,1007.38
AL007,2016-01-15 15:30:00,1007.37
AL007,2016-01-15 15:59:00,1007.62
AL007,2016-01-15 16:30:00,1007.47
AL007,2016-01-15 16:59:00,1007.61
AL007,2016-01-15 17:30:00,1007.78
AL007,2016-01-15 17:59:00,1007.98
AL007,2016-01-15 18:30:00,1008.15
AL007,2016-01-15 18:59:00,1008.25
AL007,2016-01-15 19:30:00,1008.29
AL007,2016-01-15 19:59:00,1008.26
AL007,2016-01-15 20:30:00,1008.09
AL007,2016-01-15 20:59:00,1008.16
AL007,2016-01-15 21:30:00,1008.37
AL007,2016-01-15 21:59:00,1008.56
AL007,2016-01-15 22:30:00,1008.55
AL007,2016-01-15 22:59:00,1008.45
AL007,2016-01-15 23:30:00,1008.54
AL007,2016-01-15 23:59:00,1008.4
AL007,2016-01-16 00:30:00,1008.1
AL007,2016-01-16 00:59:00,1007.94
AL007,2016-01-16 01:30:00,1007.78
AL007,2016-01-16 01:59:00,1007.75
AL007,2016-01-16 02:30:00,1007.48
AL007,2016-01-16 02:59:00,1007.2
AL007,2016-01-16 03:30:00,1007.0
AL007,2016-01-16 03:59:00,1006.9
AL007,2016-01-16 04:30:00,1006.49
AL007,2016-01-16 04:59:00,1006.18
AL007,2016-01-16 05:30:00,1005.76
AL007,2016-01-16 05:59:00,1005.58
AL007,2016-01-16 06:30:00,1005.39
AL007,2016-01-16 06:59:00,1005.36
AL007,2016-01-16 07:30:00,1005.38
AL007,2016-01-16 07:59:00,1005.55
AL007,2016-01-16 08:30:00,1005.69
AL007,2016-01-16 08:59:00,1005.71
AL007,2016-01-16 09:30:00,1005.84
AL007,2016-01-16 09:59:00,1005.9
AL007,2016-01-16 10:30:00,1006.01
AL007,2016-01-16 10:59:00,1005.76
AL007,2016-01-16 11:30:00,1005.19
AL007,2016-01-16 11:59:00,1004.7
AL007,2016-01-16 12:30:00,1004.57
AL007,2016-01-16 12:59:00,1004.35
AL007,2016-01-16 13:30:00,1004.48
AL007,2016-01-16 13:59:00,1004.5
AL007,2016-01-16 14:30:00,1004.6
AL007,2016-01-16 14:59:00,1004.83
AL007,2016-01-16 15:30:00,1004.96
AL007,2016-01-16 15:59:00,1005.35
AL007,2016-01-16 16:30:00,1005.78
AL007,2016-01-16 16:59:00,1006.12
AL007,2016-01-16 17:30:00,1006.5
AL007,2016-01-16 17:59:00,1006.91
AL007,2016-01-16 18:30:00,1007.21
AL007,2016-01-16 18:59:00,1007.57
AL007,2016-01-16 19:30:00,1007.92
AL007,2016-01-16 19:59:00,1008.31
AL007,2016-01-16 20:30:00,1008.75
AL007,2016-01-16 20:59:00,1008.86
AL007,2016-01-16 21:30:00,1009.04
AL007,2016-01-16 21:59:00,1009.14
AL007,2016-01-16 22:30:00,1009.19
AL007,2016-01-16 22:59:00,1009.35
AL007,2016-01-16 23:30:00,1009.55
AL007,2016-01-16 23:59:00,1009.54
AL007,2016-01-17 00:30:00,1009.77
AL007,2016-01-17 00:59:00,1009.93
AL007,2016-01-17 01:30:00,1010.08
AL007,2016-01-17 01:59:00,1010.05
AL007,2016-01-17 02:30:00,1010.08
AL007,2016-01-17 02:59:00,1010.16
AL007,2016-01-17 03:30:00,1010.17
AL007,2016-01-17 03:59:00,1010.11
AL007,2016-01-17 04:30:00,1010.36
AL007,2016-01-17 04:59:00,1010.84
AL007,2016-01-17 05:30:00,1011.13
AL007,2016-01-17 05:59:00,1011.28
AL007,2016-01-17 06:30:00,1011.64
AL007,2016-01-17 06:59:00,1011.91
AL007,2016-01-17 07:30:00,1012.04
AL007,2016-01-17 07:59:00,1012.33
AL007,2016-01-17 08:30:00,1012.62
AL007,2016-01-17 08:59:00,1012.81
AL007,2016-01-17 09:30:00,1012.94
AL007,2016-01-17 09:59:00,1012.96
AL007,2016-01-17 10:30:00,1013.01
AL007,2016-01-17 10:59:00,1013.03
AL007,2016-01-17 11:30:00,1012.86
AL007,2016-01-17 11:59:00,1012.6
AL007,2016-01-17 12:30:00,1012.47
AL007,2016-01-17 12:59:00,1012.23
AL007,2016-01-17 13:30:00,1012.1
AL007,2016-01-17 13:59:00,1012.05
AL007,2016-01-17 14:30:00,1012.15
AL007,2016-01-17 14:59:00,1012.37
AL007,2016-01-17 15:30:00,1012.7
AL007,2016-01-17 15:59:00,1013.1
AL007,2016-01-17 16:30:00,1013.54
AL007,2016-01-17 16:59:00,1013.56
AL007,2016-01-17 17:30:00,1013.8
AL007,2016-01-17 17:59:00,1014.29
AL007,2016-01-17 18:30:00,1014.58
AL007,2016-01-17 18:59:00,1014.89
AL007,2016-01-17 19:30:00,1015.05
AL007,2016-01-17 19:59:00,1015.26
AL007,2016-01-17 20:30:00,1015.35
AL007,2016-01-17 20:59:00,1015.47
AL007,2016-01-17 21:30:00,1015.6
AL007,2016-01-17 21:59:00,1015.68
AL007,2016-01-17 22:30:00,1015.64
AL007,2016-01-17 22:59:00,1015.77
AL007,2016-01-17 23:30:00,1016.07
AL007,2016-01-17 23:59:00,1016.25
AL007,2016-01-18 00:30:00,1005.82
AL007,2016-01-18 00:59:00,1005.88
AL007,2016-01-18 13:30:00,1017.98
AL007,2016-01-18 13:59:00,1017.62
AL007,2016-01-18 14:30:00,1017.32
AL007,2016-01-18 14:59:00,1017.08
AL007,2016-01-18 15:30:00,1016.97
AL007,2016-01-18 15:59:00,1017.1
AL007,2016-01-18 16:30:00,1016.82
AL007,2016-01-18 16:59:00,1016.53
AL007,2016-01-18 17:30:00,1016.83
AL007,2016-01-18 17:59:00,1017.16
AL007,2016-01-18 18:30:00,1017.2
AL007,2016-01-18 18:59:00,1017.4
AL007,2016-01-18 19:30:00,1017.68
AL007,2016-01-18 19:59:00,1017.83
AL007,2016-01-18 20:30:00,1017.67
AL007,2016-01-18 20:59:00,1017.57
AL007,2016-01-18 21:30:00,1017.52
AL007,2016-01-18 21:59:00,1017.52
AL007,2016-01-18 22:30:00,1017.37
AL007,2016-01-18 22:59:00,1017.29
AL007,2016-01-18 23:30:00,1017.2
AL007,2016-01-18 23:59:00,1017.16
AL007,2016-01-19 00:30:00,1016.99
AL007,2016-01-19 00:59:00,1016.71
AL007,2016-01-19 01:30:00,1016.39
AL007,2016-01-19 01:59:00,1016.18
AL007,2016-01-19 02:30:00,1015.99
AL007,2016-01-19 02:59:00,1015.74
AL007,2016-01-19 03:30:00,1015.45
AL007,2016-01-19 03:59:00,1015.26
AL007,2016-01-19 04:30:00,1015.06
AL007,2016-01-19 04:59:00,1014.97
AL007,2016-01-19 05:30:00,1014.85
AL007,2016-01-19 05:59:00,1014.79
AL007,2016-01-19 06:30:00,1014.7
AL007,2016-01-19 06:59:00,1014.7
AL007,2016-01-19 07:30:00,1014.81
AL007,2016-01-19 07:59:00,1014.71
AL007,2016-01-19 08:30:00,1014.7
AL007,2016-01-19 08:59:00,1014.8
AL007,2016-01-19 09:30:00,1014.95
AL007,2016-01-19 09:59:00,1015.16
AL007,2016-01-19 10:30:00,1015.33
AL007,2016-01-19 10:59:00,1015.39
AL007,2016-01-19 11:30:00,1015.27
AL007,2016-01-19 11:59:00,1014.99
AL007,2016-01-19 12:30:00,1014.82
AL007,2016-01-19 12:59:00,1014.56
AL007,2016-01-19 13:30:00,1014.19
AL007,2016-01-19 13:59:00,1013.98
AL007,2016-01-19 14:30:00,1013.92
AL007,2016-01-19 14:59:00,1013.9
AL007,2016-01-19 15:30:00,1013.93
AL007,2016-01-19 15:59:00,1013.97
AL007,2016-01-19 16:30:00,1014.07
AL007,2016-01-19 16:59:00,1014.21
AL007,2016-01-19 17:30:00,1014.49
AL007,2016-01-19 17:59:00,1014.82
AL007,2016-01-19 18:30:00,1015.08
AL007,2016-01-19 18:59:00,1015.32
AL007,2016-01-19 19:30:00,1015.51
AL007,2016-01-19 19:59:00,1015.68
AL007,2016-01-19 20:30:00,1015.91
AL007,2016-01-19 20:59:00,1016.31
AL007,2016-01-19 21:30:00,1016.62
AL007,2016-01-19 21:59:00,1016.98
AL007,2016-01-19 22:30:00,1017.22
AL007,2016-01-19 22:59:00,1017.39
AL007,2016-01-19 23:30:00,1017.49
AL007,2016-01-19 23:59:00,1017.69
AL007,2016-01-20 00:30:00,1017.84
AL007,2016-01-20 00:59:00,1017.75
AL007,2016-01-20 01:30:00,1017.81
AL007,2016-01-20 01:59:00,1017.7
AL007,2016-01-20 02:30:00,1017.83
AL007,2016-01-20 02:59:00,1017.97
AL007,2016-01-20 03:30:00,1017.75
AL007,2016-01-20 03:59:00,1017.61
AL007,2016-01-20 04:30:00,1017.7
AL007,2016-01-20 04:59:00,1017.74
AL007,2016-01-20 05:30:00,1017.73
AL007,2016-01-20 05:59:00,1017.76
AL007,2016-01-20 06:30:00,1017.88
AL007,2016-01-20 06:59:00,1017.91
AL007,2016-01-20 07:30:00,1018.0
AL007,2016-01-20 07:59:00,1018.24
AL007,2016-01-20 08:30:00,1018.55
AL007,2016-01-20 08:59:00,1018.76
AL007,2016-01-20 09:30:00,1019.01
AL007,2016-01-20 09:59:00,1019.45
AL007,2016-01-20 10:30:00,1019.6
AL007,2016-01-20 10:59:00,1019.69
AL007,2016-01-20 11:30:00,1019.78
AL007,2016-01-20 11:59:00,1019.4
AL007,2016-01-20 12:30:00,1018.91
AL007,2016-01-20 12:59:00,1018.58
AL007,2016-01-20 13:30:00,1018.27
AL007,2016-01-20 13:59:00,1018.03
AL007,2016-01-20 14:30:00,1017.82
AL007,2016-01-20 14:59:00,1017.62
AL007,2016-01-20 15:30:00,1017.48
AL007,2016-01-20 15:59:00,1017.34
AL007,2016-01-20 16:30:00,1017.38
AL007,2016-01-20 16:59:00,1017.47
AL007,2016-01-20 17:30:00,1017.58
AL007,2016-01-20 17:59:00,1017.63
AL007,2016-01-20 18:30:00,1017.69
AL007,2016-01-20 18:59:00,1017.61
AL007,2016-01-20 19:30:00,1017.59
AL007,2016-01-20 19:59:00,1017.67
AL007,2016-01-20 20:30:00,1017.82
AL007,2016-01-20 20:59:00,1017.97
AL007,2016-01-20 21:30:00,1017.85
AL007,2016-01-20 21:59:00,1017.78
AL007,2016-01-20 22:30:00,1017.88
AL007,2016-01-20 22:59:00,1017.93
AL007,2016-01-20 23:30:00,1017.91
AL007,2016-01-20 23:59:00,1017.94
AL007,2016-01-21 00:30:00,1017.87
AL007,2016-01-21 00:59:00,1017.94
AL007,2016-01-21 01:30:00,1017.88
AL007,2016-01-21 01:59:00,1017.79
AL007,2016-01-21 02:30:00,1017.81
AL007,2016-01-21 02:59:00,1017.76
AL007,2016-01-21 03:30:00,1017.68
AL007,2016-01-21 03:59:00,1017.72
AL007,2016-01-21 04:30:00,1017.69
AL007,2016-01-21 04:59:00,1017.67
AL007,2016-01-21 05:30:00,1017.81
AL007,2016-01-21 05:59:00,1017.92
AL007,2016-01-21 06:30:00,1018.23
AL007,2016-01-21 06:59:00,1018.39
AL007,2016-01-21 07:30:00,1018.51
AL007,2016-01-21 07:59:00,1018.83
AL007,2016-01-21 08:30:00,1019.15
AL007,2016-01-21 08:59:00,1019.52
AL007,2016-01-21 09:30:00,1019.89
AL007,2016-01-21 09:59:00,1020.14
AL007,2016-01-21 10:30:00,1020.43
AL007,2016-01-21 10:59:00,1020.7
AL007,2016-01-21 11:30:00,1020.85
AL007,2016-01-21 11:59:00,1020.74
AL007,2016-01-21 12:30:00,1020.62
AL007,2016-01-21 12:59:00,1020.42
AL007,2016-01-21 13:30:00,1020.28
AL007,2016-01-21 13:59:00,1020.16
AL007,2016-01-21 14:30:00,1020.0
AL007,2016-01-21 14:59:00,1020.06
AL007,2016-01-21 15:30:00,1020.16
AL007,2016-01-21 15:59:00,1020.27
AL007,2016-01-21 16:30:00,1020.52
AL007,2016-01-21 16:59:00,1020.75
AL007,2016-01-21 17:30:00,1021.13
AL007,2016-01-21 17:59:00,1021.45
AL007,2016-01-21 18:30:00,1021.83
AL007,2016-01-21 18:59:00,1022.2
AL007,2016-01-21 19:30:00,1022.6
AL007,2016-01-21 19:59:00,1022.89
AL007,2016-01-21 20:30:00,1023.22
AL007,2016-01-21 20:59:00,1023.56
AL007,2016-01-21 21:30:00,1023.93
AL007,2016-01-21 21:59:00,1024.25
AL007,2016-01-21 22:30:00,1024.58
AL007,2016-01-21 22:59:00,1024.92
AL007,2016-01-21 23:30:00,1025.19
AL007,2016-01-21 23:59:00,1025.42
AL007,2016-01-22 00:30:00,1025.49
AL007,2016-01-22 00:59:00,1025.68
AL007,2016-01-22 01:30:00,1025.89
AL007,2016-01-22 01:59:00,1026.0
AL007,2016-01-22 02:30:00,1026.16
AL007,2016-01-22 02:59:00,1026.44
AL007,2016-01-22 03:30:00,1026.62
AL007,2016-01-22 03:59:00,1026.7
AL007,2016-01-22 04:30:00,1026.71
AL007,2016-01-22 04:59:00,1026.84
AL007,2016-01-22 05:30:00,1027.13
AL007,2016-01-22 05:59:00,1027.24
AL007,2016-01-22 06:30:00,1027.39
AL007,2016-01-22 06:59:00,1027.64
AL007,2016-01-22 07:30:00,1027.84
AL007,2016-01-22 07:59:00,1027.96
AL007,2016-01-22 08:30:00,1028.3
AL007,2016-01-22 08:59:00,1028.53
AL007,2016-01-22 09:30:00,1028.86
AL007,2016-01-22 09:59:00,1029.19
AL007,2016-01-22 10:30:00,1029.55
AL007,2016-01-22 10:59:00,1029.73
AL007,2016-01-22 11:30:00,1029.55
AL007,2016-01-22 11:59:00,1029.36
AL007,2016-01-22 12:30:00,1029.24
AL007,2016-01-22 12:59:00,1029.02
AL007,2016-01-22 13:30:00,1028.91
AL007,2016-01-22 13:59:00,1028.83
AL007,2016-01-22 14:30:00,1028.76
AL007,2016-01-22 14:59:00,1028.71
AL007,2016-01-22 15:30:00,1028.83
AL007,2016-01-22 15:59:00,1028.98
AL007,2016-01-22 16:30:00,1029.05
AL007,2016-01-22 16:59:00,1029.11
AL007,2016-01-22 17:30:00,1029.36
AL007,2016-01-22 17:59:00,1029.72
AL007,2016-01-22 18:30:00,1029.94
AL007,2016-01-22 18:59:00,1030.13
AL007,2016-01-22 19:30:00,1030.34
AL007,2016-01-22 19:59:00,1030.43
AL007,2016-01-22 20:30:00,1030.59
AL007,2016-01-22 20:59:00,1030.78
AL007,2016-01-22 21:30:00,1030.94
AL007,2016-01-22 21:59:00,1031.15
AL007,2016-01-22 22:30:00,1031.31
AL007,2016-01-22 22:59:00,1031.47
AL007,2016-01-22 23:30:00,1031.7
AL007,2016-01-22 23:59:00,1031.82
AL007,2016-01-23 00:30:00,1031.86
AL007,2016-01-23 00:59:00,1031.97
AL007,2016-01-23 01:30:00,1031.88
AL007,2016-01-23 01:59:00,1031.93
AL007,2016-01-23 02:30:00,1032.0
AL007,2016-01-23 02:59:00,1031.83
AL007,2016-01-23 03:30:00,1031.74
AL007,2016-01-23 03:59:00,1031.76
AL007,2016-01-23 04:30:00,1031.67
AL007,2016-01-23 04:59:00,1031.58
AL007,2016-01-23 05:30:00,1031.57
AL007,2016-01-23 05:59:00,1031.65
AL007,2016-01-23 06:30:00,1031.85
AL007,2016-01-23 06:59:00,1032.14
AL007,2016-01-23 07:30:00,1032.6
AL007,2016-01-23 07:59:00,1032.73
AL007,2016-01-23 08:30:00,1032.51
AL007,2016-01-23 08:59:00,1032.38
AL007,2016-01-23 09:30:00,1032.21
AL007,2016-01-23 09:59:00,1033.05
AL007,2016-01-23 10:30:00,1033.39
AL007,2016-01-23 10:59:00,1033.09
AL007,2016-01-23 11:30:00,1033.19
AL007,2016-01-23 11:59:00,1033.2
AL007,2016-01-23 12:30:00,1032.9
AL007,2016-01-23 12:59:00,1032.07
AL007,2016-01-23 13:30:00,1031.81
AL007,2016-01-23 13:59:00,1031.29
AL007,2016-01-23 14:30:00,1030.95
AL007,2016-01-23 14:59:00,1030.89
AL007,2016-01-23 15:30:00,1030.89
AL007,2016-01-23 15:59:00,1030.73
AL007,2016-01-23 16:30:00,1030.84
AL007,2016-01-23 16:59:00,1031.01
AL007,2016-01-23 17:30:00,1031.01
AL007,2016-01-23 17:59:00,1031.02
AL007,2016-01-23 18:30:00,1031.07
AL007,2016-01-23 18:59:00,1031.06
AL007,2016-01-23 19:30:00,1031.18
AL007,2016-01-23 19:59:00,1031.39
AL007,2016-01-23 20:30:00,1031.55
AL007,2016-01-23 20:59:00,1031.75
AL007,2016-01-23 21:30:00,1031.75
AL007,2016-01-23 21:59:00,1031.91
AL007,2016-01-23 22:30:00,1031.92
AL007,2016-01-23 22:59:00,1031.9
AL007,2016-01-23 23:30:00,1032.05
AL007,2016-01-23 23:59:00,1032.0
AL007,2016-01-24 00:30:00,1032.14
AL007,2016-01-24 00:59:00,1032.37
AL007,2016-01-24 01:30:00,1032.45
AL007,2016-01-24 01:59:00,1032.54
AL007,2016-01-24 02:30:00,1032.74
AL007,2016-01-24 02:59:00,1032.96
AL007,2016-01-24 03:30:00,1033.01
AL007,2016-01-24 03:59:00,1033.03
AL007,2016-01-24 04:30:00,1033.1
AL007,2016-01-24 04:59:00,1033.22
AL007,2016-01-24 05:30:00,1033.55
AL007,2016-01-24 05:59:00,1033.43
AL007,2016-01-24 06:30:00,1033.74
AL007,2016-01-24 06:59:00,1034.04
AL007,2016-01-24 07:30:00,1034.4
AL007,2016-01-24 07:59:00,1034.58
AL007,2016-01-24 08:30:00,1035.12
AL007,2016-01-24 08:59:00,1035.24
AL007,2016-01-24 09:30:00,1035.72
AL007,2016-01-24 09:59:00,1035.92
AL007,2016-01-24 10:30:00,1036.02
AL007,2016-01-24 10:59:00,1036.05
AL007,2016-01-24 11:30:00,1036.18
AL007,2016-01-24 11:59:00,1035.94
AL007,2016-01-24 12:30:00,1035.6
AL007,2016-01-24 12:59:00,1035.36
AL007,2016-01-24 13:30:00,1034.84
AL007,2016-01-24 13:59:00,1034.38
AL007,2016-01-24 14:30:00,1034.17
AL007,2016-01-24 14:59:00,1034.02
AL007,2016-01-24 15:30:00,1034.19
AL007,2016-01-24 15:59:00,1034.16
AL007,2016-01-24 16:30:00,1034.13
AL007,2016-01-24 16:59:00,1034.19
AL007,2016-01-24 17:30:00,1034.23
AL007,2016-01-24 17:59:00,1034.37
AL007,2016-01-24 18:30:00,1034.8
AL007,2016-01-24 18:59:00,1035.17
AL007,2016-01-24 19:30:00,1035.37
AL007,2016-01-24 19:59:00,1035.54
AL007,2016-01-24 20:30:00,1035.51
AL007,2016-01-24 20:59:00,1035.45
AL007,2016-01-24 21:30:00,1035.64
AL007,2016-01-24 21:59:00,1035.42
AL007,2016-01-24 22:30:00,1035.3
AL007,2016-01-24 22:59:00,1035.38
AL007,2016-01-24 23:30:00,1035.44
AL007,2016-01-24 23:59:00,1035.6
AL007,2016-01-25 00:30:00,1035.48
AL007,2016-01-25 00:59:00,1035.26
AL007,2016-01-25 01:30:00,1035.13
AL007,2016-01-25 01:59:00,1035.01
AL007,2016-01-25 02:30:00,1035.07
AL007,2016-01-25 02:59:00,1035.08
AL007,2016-01-25 03:30:00,1034.96
AL007,2016-01-25 03:59:00,1034.77
AL007,2016-01-25 04:30:00,1034.5
AL007,2016-01-25 04:59:00,1034.2
AL007,2016-01-25 05:30:00,1034.14
AL007,2016-01-25 05:59:00,1034.24
AL007,2016-01-25 06:30:00,1034.49
AL007,2016-01-25 06:59:00,1034.49
AL007,2016-01-25 07:30:00,1034.45
AL007,2016-01-25 07:59:00,1034.67
AL007,2016-01-25 08:30:00,1034.66
AL007,2016-01-25 08:59:00,1034.54
AL007,2016-01-25 09:30:00,1034.49
AL007,2016-01-25 09:59:00,1034.63
AL007,2016-01-25 10:30:00,1034.78
AL007,2016-01-25 10:59:00,1034.82
AL007,2016-01-25 11:30:00,1034.79
AL007,2016-01-25 11:59:00,1034.69
AL007,2016-01-25 12:30:00,1034.36
AL007,2016-01-25 12:59:00,1034.08
AL007,2016-01-25 13:30:00,1033.68
AL007,2016-01-25 13:59:00,1033.29
AL007,2016-01-25 14:30:00,1032.98
AL007,2016-01-25 14:59:00,1032.73
AL007,2016-01-25 15:30:00,1032.62
AL007,2016-01-25 15:59:00,1032.46
AL007,2016-01-25 16:30:00,1032.25
AL007,2016-01-25 16:59:00,1032.23
AL007,2016-01-25 17:30:00,1032.26
AL007,2016-01-25 17:59:00,1032.52
AL007,2016-01-25 18:30:00,1032.72
AL007,2016-01-25 18:59:00,1032.82
AL007,2016-01-25 19:30:00,1032.97
AL007,2016-01-25 19:59:00,1033.08
AL007,2016-01-25 20:30:00,1033.12
AL007,2016-01-25 20:59:00,1033.29
AL007,2016-01-25 21:30:00,1033.36
AL007,2016-01-25 21:59:00,1033.26
AL007,2016-01-25 22:30:00,1033.17
AL007,2016-01-25 22:59:00,1033.1
AL007,2016-01-25 23:30:00,1033.13
AL007,2016-01-25 23:59:00,1033.12
AL007,2016-01-26 00:30:00,1033.02
AL007,2016-01-26 00:59:00,1032.85
AL007,2016-01-26 01:30:00,1032.69
AL007,2016-01-26 01:59:00,1032.45
AL007,2016-01-26 02:30:00,1032.32
AL007,2016-01-26 02:59:00,1032.46
AL007,2016-01-26 03:30:00,1032.36
AL007,2016-01-26 03:59:00,1032.11
AL007,2016-01-26 04:30:00,1032.13
AL007,2016-01-26 04:59:00,1032.05
AL007,2016-01-26 05:30:00,1032.02
AL007,2016-01-26 05:59:00,1032.01
AL007,2016-01-26 06:30:00,1032.07
AL007,2016-01-26 06:59:00,1031.95
AL007,2016-01-26 07:30:00,1032.25
AL007,2016-01-26 07:59:00,1032.65
AL007,2016-01-26 08:30:00,1032.81
AL007,2016-01-26 08:59:00,1032.76
AL007,2016-01-26 09:30:00,1032.91
AL007,2016-01-26 09:59:00,1032.88
AL007,2016-01-26 10:30:00,1032.8
AL007,2016-01-26 10:59:00,1032.94
AL007,2016-01-26 11:30:00,1033.03
AL007,2016-01-26 11:59:00,1032.88
AL007,2016-01-26 12:30:00,1032.8
AL007,2016-01-26 12:59:00,1032.58
AL007,2016-01-26 13:30:00,1032.22
AL007,2016-01-26 13:59:00,1031.97
AL007,2016-01-26 14:30:00,1031.64
AL007,2016-01-26 14:59:00,1031.53
AL007,2016-01-26 15:30:00,1031.3
AL007,2016-01-26 15:59:00,1031.16
AL007,2016-01-26 16:30:00,1031.17
AL007,2016-01-26 16:59:00,1031.21
AL007,2016-01-26 17:30:00,1031.34
AL007,2016-01-26 17:59:00,1031.47
AL007,2016-01-26 18:30:00,1031.54
AL007,2016-01-26 18:59:00,1031.7
AL007,2016-01-26 19:30:00,1031.87
AL007,2016-01-26 19:59:00,1031.89
AL007,2016-01-26 20:30:00,1031.88
AL007,2016-01-26 20:59:00,1031.89
AL007,2016-01-26 21:30:00,1031.87
AL007,2016-01-26 21:59:00,1031.94
AL007,2016-01-26 22:30:00,1032.12
AL007,2016-01-26 22:59:00,1032.17
AL007,2016-01-26 23:30:00,1032.25
AL007,2016-01-26 23:59:00,1032.35
AL007,2016-01-27 00:30:00,1032.43
AL007,2016-01-27 00:59:00,1032.1
AL007,2016-01-27 01:30:00,1031.9
AL007,2016-01-27 01:59:00,1031.94
AL007,2016-01-27 02:30:00,1031.86
AL007,2016-01-27 02:59:00,1031.59
AL007,2016-01-27 03:30:00,1031.47
AL007,2016-01-27 03:59:00,1031.41
AL007,2016-01-27 04:30:00,1031.39
AL007,2016-01-27 04:59:00,1031.22
AL007,2016-01-27 05:30:00,1031.29
AL007,2016-01-27 05:59:00,1031.16
AL007,2016-01-27 06:30:00,1031.09
AL007,2016-01-27 06:59:00,1031.18
AL007,2016-01-27 07:30:00,1031.45
AL007,2016-01-27 07:59:00,1031.67
AL007,2016-01-27 08:30:00,1031.81
AL007,2016-01-27 08:59:00,1031.96
AL007,2016-01-27 09:30:00,1032.14
AL007,2016-01-27 09:59:00,1032.28
AL007,2016-01-27 10:30:00,1032.44
AL007,2016-01-27 10:59:00,1032.59
AL007,2016-01-27 11:30:00,1032.62
AL007,2016-01-27 11:59:00,1032.35
AL007,2016-01-27 12:30:00,1031.98
AL007,2016-01-27 12:59:00,1031.62
AL007,2016-01-27 13:30:00,1031.18
AL007,2016-01-27 13:59:00,1030.84
AL007,2016-01-27 14:30:00,1030.52
AL007,2016-01-27 14:59:00,1030.27
AL007,2016-01-27 15:30:00,1030.14
AL007,2016-01-27 15:59:00,1030.01
AL007,2016-01-27 16:30:00,1029.94
AL007,2016-01-27 16:59:00,1030.07
AL007,2016-01-27 17:30:00,1030.2
AL007,2016-01-27 17:59:00,1030.48
AL007,2016-01-27 18:30:00,1030.63
AL007,2016-01-27 18:59:00,1030.74
AL007,2016-01-27 19:30:00,1030.77
AL007,2016-01-27 19:59:00,1030.79
AL007,2016-01-27 20:30:00,1030.86
AL007,2016-01-27 20:59:00,1030.86
AL007,2016-01-27 21:30:00,1030.97
AL007,2016-01-27 21:59:00,1031.05
AL007,2016-01-27 22:30:00,1031.18
AL007,2016-01-27 22:59:00,1031.25
AL007,2016-01-27 23:30:00,1031.34
AL007,2016-01-27 23:59:00,1031.42
AL007,2016-01-28 00:30:00,1031.61
